,labels,A680_N0,A680_N1,A680_N2,A680_C0,A680_C1,A680_C2,sites,y,x,A594_N0,A594_N1,A594_N2,A594_C0,A594_C1,A594_C2,A532_N0,A532_N1,A532_N2,A532_C0,A532_C1,A532_C2,A488_N0,A488_N1,A488_N2,A488_C0,A488_C1,A488_C2,A430_N0,A430_N1,A430_N2,A430_C0,A430_C1,A430_C2,A405_N0,A405_N1,A405_N2,A405_C0,A405_C1,A405_C2
14266,6,45.1896133423,0.0,229.317749023,44.3712654114,0.0,96.4212417603,E9-Site_3,15.6111111111,293.805555556,97.9325866699,1096.36962891,489.463195801,60.1994743347,1036.27148438,267.113677979,5473.14550781,199.737091064,15.2189950943,112.195678711,41.7283363342,13.2245054245,0.0,0.0,0.0,55.2975387573,0.0,0.0,0.0,795.350158691,65.3148498535,0.0,46.9321212769,37.3132972717,0.0,3106.33520508,142.708404541,0.0,559.310546875,50.7755470276
14267,7,157.503982544,0.0,284.71862793,133.078521729,0.0,187.510803223,E9-Site_3,15.5882352941,276.823529412,301.939880371,1990.80322266,713.262695312,435.908508301,2211.26831055,1364.08081055,8554.01074219,372.961853027,10.9343214035,819.238220215,185.761077881,66.2892913818,0.0,0.0,0.0,48.5930328369,104.57460022,0.0,191.115600586,831.450744629,151.274536133,0.0,132.869750977,97.8306350708,50.7814712524,3813.38964844,430.043395996,0.0,1280.01940918,162.512969971
14268,8,13.497467041,0.0,96.5692825317,19.9450836182,0.0,49.7072143555,E9-Site_3,27.2333333333,407.866666667,106.97504425,763.347045898,412.288574219,88.2539825439,479.868835449,235.979248047,5349.53808594,227.634643555,23.6586647034,147.048416138,32.9476242065,11.7761230469,0.0,0.0,0.0,0.0,10.33852005,0.0,0.0,296.625671387,65.9090881348,0.0,32.5431060791,33.2681655884,0.0,1394.97570801,154.401367188,0.0,325.233276367,50.1660919189
14269,9,38.9145889282,0.0,211.520614624,37.1218147278,0.0,92.268196106,E9-Site_3,31.5714285714,11.3928571429,187.639846802,1438.03735352,817.552062988,120.944061279,825.245422363,374.914703369,6496.92285156,1252.67858887,26.4605903625,561.142028809,62.2436599731,23.6073112488,0.0,0.0,0.1034270823,0.0,32.2656097412,0.0,0.0,751.397460938,99.3920440674,0.0,63.0457839966,52.2884178162,0.0,2470.5480957,280.309783936,0.0,619.449768066,95.9577255249
14270,10,70.0817489624,0.0,220.072952271,80.6618118286,0.0,144.822219849,E9-Site_3,29.8461538462,280.923076923,132.831878662,1354.03869629,497.482910156,143.445724487,1748.89465332,431.301483154,5000.71289062,215.831848145,5.76646900177,595.02355957,95.3908157349,30.183467865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,731.66003418,215.801300049,0.0,94.7629547119,85.4634628296,0.0,2614.68823242,363.338439941,0.0,1025.59313965,177.862075806
14272,12,60.7632789612,0.0,219.626296997,53.502822876,0.0,85.152015686,E9-Site_3,42.8846153846,283.884615385,108.615020752,1158.92089844,388.803039551,64.3177032471,978.915344238,237.438491821,5160.60253906,198.009735107,21.4625930786,103.05758667,41.8819618225,11.0503063202,0.0,0.0,0.0,12.1589574814,0.0,0.0,0.0,834.241149902,115.587776184,0.0,40.46144104,40.5833358765,0.0,3320.00634766,219.43157959,0.0,612.954101562,68.9352874756
14273,13,74.7785720825,0.0,246.268920898,90.3608627319,0.0,134.103210449,E9-Site_3,52.4074074074,7.0,269.468048096,1635.38366699,929.364807129,512.366699219,1911.96350098,1332.47338867,8171.79199219,596.225158691,36.7692604065,418.595581055,96.6650161743,47.9065589905,0.0,0.0,0.0,21.7593173981,243.40032959,0.0,0.0,618.301025391,155.834777832,0.0,70.0380096436,102.580513,0.0,2446.7668457,267.133300781,0.0,906.566345215,162.183990479
14274,14,90.7262878418,0.0,218.060211182,54.2076873779,0.0,112.376533508,E9-Site_3,53.3125,22.6875,24.061914444,1016.32080078,405.129699707,47.5521392822,1255.3449707,241.613769531,1166.56762695,77.1680755615,12.8736219406,85.0758361816,39.3060874939,16.0153408051,0.0,0.0,0.750343680382,79.4864349365,0.0,0.0,0.0,326.491088867,96.8350524902,0.0,32.4783210754,37.6171035767,0.0,2560.98291016,265.421112061,0.0,575.495849609,80.8825836182
14275,15,61.8390312195,0.0,237.737838745,43.7012748718,0.0,89.6072845459,E9-Site_3,56.5652173913,250.130434783,42.8948669434,911.831298828,395.868652344,55.6767616272,956.60168457,191.850875854,1175.04797363,71.5041351318,16.7327747345,71.686416626,37.2510147095,10.7351570129,0.0,0.0,6.57680702209,44.4306945801,0.0,0.509037494659,0.0,423.696289062,57.5009231567,0.0,27.9654197693,41.0442581177,0.0,3295.07006836,342.93637085,0.0,563.269226074,56.201877594
14276,16,19.2353019714,0.0,248.193435669,44.7095794678,0.0,95.8477020264,E9-Site_3,59.6451612903,57.8064516129,130.65296936,1542.20654297,564.580932617,99.5395202637,1137.63525391,265.167541504,8701.7109375,654.484863281,20.1925106049,108.137771606,41.8862915039,19.5451030731,0.0,0.0,0.0,30.9322662354,5.29072666168,0.0,0.0,628.289123535,185.908905029,0.0,47.2108688354,59.762512207,0.0,2928.66455078,486.432495117,0.0,801.087890625,131.795715332
14277,17,62.8621749878,0.0,262.312255859,61.9472846985,0.0,101.424217224,E9-Site_3,61.8571428571,328.928571429,428.073059082,1977.5871582,958.882202148,934.008728027,1933.80200195,1553.34729004,13657.2109375,660.707397461,34.2626838684,231.60484314,93.3651351929,30.5602760315,0.0,0.0,0.0,63.7509613037,571.251220703,0.0,0.0,777.305480957,111.058044434,0.0,55.312461853,45.0080299377,0.0,3206.9152832,303.351806641,0.0,1107.86120605,116.522384644
14278,18,54.0486373901,0.0,236.558319092,56.8612098694,0.0,75.859161377,E9-Site_3,67.0,1.73333333333,135.34211731,955.085388184,535.353393555,132.030548096,1073.19946289,353.429962158,7055.20507812,327.916564941,19.6974201202,153.249191284,54.7597732544,15.4373903275,0.0,0.0,0.0,1.99537193775,9.33298015594,0.0,0.0,476.196228027,126.099853516,0.0,56.3884124756,45.5026130676,0.0,2385.52197266,198.728210449,0.0,665.844116211,36.2269096375
14279,19,55.430015564,0.0,238.3152771,52.915473938,0.0,97.9551467896,E9-Site_3,72.1666666667,270.222222222,48.126914978,915.814819336,363.985565186,65.9278030396,1007.33648682,240.317138672,1142.12805176,81.2373809814,13.1353902817,75.4781570435,41.0599899292,18.0171413422,0.0,0.0,0.0,78.6404037476,0.0,0.0,0.0,504.800048828,98.3778076172,0.0,39.9162788391,37.8037872314,0.0,3574.31054688,199.390380859,0.0,701.051818848,83.0968856812
14280,20,59.7506217957,0.0,328.793395996,132.326675415,0.0,283.510223389,E9-Site_3,73.6538461538,142.346153846,1088.5020752,2291.13085938,1808.9074707,115.449630737,1867.40478516,566.954650879,37924.2109375,3215.63720703,105.266403198,780.657165527,113.578033447,33.3389816284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1179.4777832,135.479736328,0.0,267.710571289,92.3914718628,0.0,3967.5,433.582336426,0.0,3530.53320312,430.193481445
14284,24,46.8538627625,0.0,331.910644531,63.9022521973,0.0,132.146270752,E9-Site_3,87.1428571429,322.071428571,120.137107849,1128.18066406,509.122619629,161.924987793,1091.80249023,510.652893066,4732.94189453,219.314147949,9.10061454773,121.641548157,51.4918823242,23.8921318054,0.0,0.0,7.32762241364,90.3431549072,25.2794055939,0.0,18.4111289978,1141.9901123,42.3303604126,0.0,51.6604270935,22.223197937,0.0,4531.58398438,280.241363525,0.0,907.370361328,50.0243911743
14285,25,77.3874359131,0.0,321.81640625,79.3987197876,0.0,127.505752563,E9-Site_3,87.5263157895,302.736842105,594.041687012,2242.43652344,1229.09521484,896.241210938,2102.25,1660.10266113,16972.9511719,906.311950684,44.2995605469,288.35446167,103.518859863,67.1585617065,0.0,0.0,0.0,75.731590271,558.931213379,0.0,0.0,851.798217773,116.216316223,0.0,38.2945671082,58.6856231689,0.0,3399.03076172,240.819900513,0.0,1215.6517334,94.0819168091
14286,26,71.8888244629,0.0,361.433837891,59.907207489,0.0,114.168792725,E9-Site_3,93.25,290.125,203.41897583,990.329162598,833.367248535,208.978973389,1256.16870117,656.859436035,8874.375,464.40637207,25.4126205444,290.311553955,64.0294570923,23.7910823822,0.0,0.0,0.0,41.5898208618,47.5744094849,0.0,0.0,747.431274414,74.2443389893,0.0,71.5590896606,24.1281757355,0.0,3057.4230957,89.7318496704,0.0,950.500793457,130.46786499
14287,27,98.9148712158,0.0,315.536895752,88.8869934082,0.0,157.314453125,E9-Site_3,100.5,332.047619048,139.326599121,1334.53466797,567.418212891,134.318084717,1291.21459961,401.332702637,4210.79589844,191.245239258,32.9524345398,132.888214111,67.1999664307,28.1272354126,0.0,0.0,0.0,107.822174072,0.0,0.0,0.0,947.452758789,119.47064209,0.0,73.6738128662,62.5892868042,0.0,3751.6159668,226.301239014,0.0,905.492919922,48.7792816162
14290,30,137.454284668,0.0,327.527832031,183.638977051,0.0,157.533828735,E9-Site_3,101.661290323,101.306451613,133.889648438,1298.70678711,555.566650391,59.9457778931,1442.25805664,307.371612549,8883.97460938,549.619384766,20.7729358673,155.630783081,66.8700637817,22.9733524323,0.0,0.0,0.248072370887,82.3534011841,0.0,0.0,0.0,586.521728516,98.7124023438,0.0,67.672668457,60.8978347778,0.0,3160.09130859,324.353881836,0.0,1309.94506836,126.175201416
14291,31,79.7015991211,0.0,252.869476318,78.048248291,0.0,125.53653717,E9-Site_3,100.352941176,167.0,104.053153992,1052.14025879,480.523986816,164.350158691,1294.09216309,425.361785889,4756.38427734,260.726898193,17.1196575165,126.654838562,82.4331283569,22.5285816193,0.0,0.0,10.2734880447,53.0958518982,0.0,0.0,0.0,582.77331543,112.621360779,0.0,48.3429374695,44.2233505249,0.0,3455.30297852,248.754211426,0.0,933.081054688,119.935623169
14292,32,126.51361084,0.0,284.740264893,43.2886314392,0.0,79.7060852051,E9-Site_3,110.105263158,220.578947368,133.029602051,1661.484375,670.834472656,65.3361206055,1293.67016602,214.504592896,3474.86816406,205.439300537,41.4775886536,78.0652923584,51.418170929,10.4608793259,0.0,0.0,0.0,28.6989707947,0.0,0.0,0.0,612.831604004,126.190628052,0.0,27.4477005005,42.2549209595,0.0,3718.41162109,422.212493896,0.0,351.316955566,92.7770233154
14293,33,53.0334358215,0.0,271.452331543,72.0609359741,0.0,141.558929443,E9-Site_3,109.2,289.4,288.190979004,1240.37939453,827.430053711,316.241119385,1548.54992676,839.618164062,8770.55371094,444.163391113,34.0929069519,185.038879395,91.2019042969,27.47706604,0.0,0.0,2.69556713104,55.2094802856,68.6549224854,0.0,0.0,1162.65270996,166.857971191,0.0,47.6523895264,72.4854507446,0.0,3613.39526367,538.863525391,0.0,1105.80859375,142.081420898
14294,34,219.211410522,0.0,409.147674561,103.429397583,0.0,135.787185669,E9-Site_3,113.5,338.5,141.321640015,2551.79052734,625.5625,60.6115722656,2606.63232422,246.635452271,708.124755859,128.246551514,73.1795501709,96.6164093018,80.3892211914,17.224822998,304.606079102,0.0,0.0,88.2712173462,0.0,0.0,0.0,392.815795898,162.409103394,0.0,103.643257141,41.0565109253,0.0,4024.24121094,342.023925781,0.0,1191.95629883,133.60484314
14295,35,0.0,0.0,136.418426514,33.6275634766,0.0,48.2188339233,E9-Site_3,115.529411765,392.117647059,1787.96447754,1379.99206543,3229.59301758,1053.94006348,1229.95288086,1388.70239258,40228.5351562,1205.43884277,105.297439575,740.955627441,93.5341033936,61.5508766174,0.0,502.33203125,0.0,0.0,344.771362305,0.0,0.0,843.222900391,136.450271606,0.0,4.89446020126,32.845905304,0.0,2854.19018555,247.903457642,0.0,1015.75048828,147.899169922
14299,39,50.974521637,0.0,272.579193115,56.7304649353,0.0,135.464691162,E9-Site_3,129.625,200.1875,304.943725586,1287.85498047,707.816650391,257.920684814,951.780517578,658.132568359,11206.2246094,788.237182617,43.3474655151,211.031280518,72.6477661133,24.225484848,0.0,0.0,0.0,45.9312400818,104.031234741,0.0,0.0,763.913818359,18.8068790436,0.0,56.6967201233,51.8587036133,0.0,3477.75439453,125.10710144,0.0,825.345947266,50.3018188477
14300,40,55.0605545044,0.0,270.014007568,62.2564582825,0.0,144.631378174,E9-Site_3,130.296296296,233.37037037,342.609344482,1065.75036621,814.879821777,419.533111572,1407.13574219,1065.0065918,11359.3378906,928.379089355,42.5622024536,253.380950928,113.52671814,40.9468231201,0.0,0.0,0.0,149.031860352,178.005737305,0.0,0.0,767.675292969,299.544769287,0.0,71.5506134033,86.570526123,0.0,2629.43408203,682.705993652,0.0,1054.27368164,127.541648865
14301,41,0.0,0.0,220.361328125,72.7416992188,0.0,135.390014648,E9-Site_3,132.214285714,244.642857143,475.846008301,1091.98803711,841.477783203,800.873718262,1615.71325684,1284.79052734,28163.4648438,1477.57885742,36.8641738892,210.867263794,101.257446289,43.668056488,0.0,0.0,0.0,224.727661133,381.327972412,0.0,0.0,884.395751953,66.411529541,0.0,18.2331676483,49.9032592773,0.0,3235.47509766,238.073303223,0.0,1124.30114746,131.653305054
14302,42,84.7006225586,0.0,207.234039307,39.0952529907,0.0,85.7162322998,E9-Site_3,135.642857143,118.642857143,118.016372681,1199.15454102,399.017974854,64.1947021484,1042.74804688,172.161773682,3367.82666016,205.314483643,21.6490974426,75.7670669556,35.1394119263,17.9105091095,0.0,0.0,0.0,56.124874115,0.0,0.0,0.0,419.339660645,91.6007232666,0.0,15.0214824677,26.0466079712,0.0,2465.82519531,143.89553833,0.0,469.472045898,53.5216140747
14303,43,62.0658950806,0.0,239.559814453,47.0216827393,0.0,125.512145996,E9-Site_3,140.2,210.666666667,232.061706543,1220.56726074,645.238647461,297.930450439,1049.90808105,726.61138916,11519.1201172,782.518737793,34.7553939819,276.013580322,86.3497314453,30.674074173,0.0,0.0,1.71641993523,23.038110733,122.150947571,0.0,0.0,739.207214355,83.3184432983,0.0,61.4427146912,42.263053894,0.0,3665.234375,197.608703613,0.0,843.042663574,61.1333961487
14306,46,162.506072998,0.0,339.139221191,119.860046387,0.0,131.325622559,E9-Site_3,149.2,192.2,83.3692398071,1599.13818359,598.397277832,84.7332611084,1657.84716797,288.71685791,244.916976929,101.077568054,32.1365585327,114.202102661,70.2274856567,21.2711219788,149.166488647,0.0,0.0,95.3857116699,0.0,0.0,0.0,238.82232666,96.9239654541,0.0,46.7385597229,44.4130821228,0.0,4077.88720703,150.597702026,0.0,1148.21386719,0.295762330294
14307,47,31.575963974,0.0,275.838531494,75.5645141602,0.0,129.438247681,E9-Site_3,153.363636364,209.545454545,304.18157959,1278.15319824,712.431091309,236.874267578,1337.59960938,565.669067383,15688.3896484,1127.09313965,27.9341163635,165.536560059,86.7101898193,33.0722999573,0.0,0.0,0.0,15.311372757,105.794273376,0.0,0.0,561.710205078,92.4268569946,0.0,46.6628723145,34.5637550354,0.0,2938.51147461,216.618423462,0.0,801.682373047,44.7050094604
14308,48,0.0,0.0,248.461013794,117.252555847,0.0,160.041870117,E9-Site_3,156.888888889,12.1851851852,726.023010254,1559.68212891,1137.671875,2102.48144531,1876.43945312,4582.078125,38179.7421875,2817.34960938,45.1600532532,742.201904297,129.859466553,116.531051636,0.0,0.0,5.89237260818,243.041305542,922.285827637,0.0,0.0,666.28112793,62.8727760315,0.0,63.2289009094,38.7337799072,0.0,2692.75146484,220.332702637,0.0,1112.45507812,87.9661560059
14309,49,38.4330558777,0.0,241.282165527,80.1809387207,0.0,102.780235291,E9-Site_3,166.785714286,188.785714286,303.139221191,1241.47021484,633.606445312,269.560455322,1374.90637207,494.144592285,16524.6132812,1084.22314453,21.5121879578,164.272766113,81.9044876099,21.6738204956,0.0,0.0,0.0,22.9119720459,62.1753540039,0.0,0.0,653.434631348,88.4922943115,0.0,30.6455669403,35.0842971802,0.0,3123.70410156,177.686309814,0.0,750.073730469,72.5583724976
14310,50,66.224105835,0.0,295.062225342,50.9635658264,0.0,92.4520263672,E9-Site_3,174.555555556,328.111111111,336.723937988,1416.26330566,674.909118652,128.24230957,1198.95446777,251.189361572,11240.75,650.700744629,33.6087760925,96.9708938599,51.2707748413,14.2051763535,0.0,0.0,0.0,94.517288208,28.3881244659,0.0,0.0,839.737426758,87.3752670288,0.0,31.4964790344,35.9869384766,0.0,4032.38647461,266.402374268,0.0,509.210998535,92.5607681274
14311,51,97.7102661133,0.0,359.80480957,69.285774231,0.0,101.675430298,E9-Site_3,175.379310345,287.482758621,258.406890869,1750.41662598,730.041687012,116.852645874,1379.17724609,213.993927002,10630.7841797,601.660400391,31.9752311707,111.29397583,60.5029525757,11.6711683273,0.0,0.0,0.0,53.515914917,4.40404701233,0.0,0.0,639.527099609,147.813461304,0.0,39.646156311,46.3711395264,0.0,4127.82958984,436.128814697,0.0,869.029846191,71.3415222168
14312,52,34.9499397278,0.0,315.461425781,55.614730835,0.0,125.664611816,E9-Site_3,181.8,103.746666667,411.175201416,1289.01818848,1631.37524414,175.861297607,876.545288086,760.405395508,18177.4316406,1113.87658691,111.032775879,184.700927734,55.3417739868,32.2925186157,0.0,0.0,0.0,0.0,82.6095581055,0.0,0.0,513.932006836,98.2240753174,0.0,31.7894477844,43.4632568359,0.0,2601.80541992,225.702545166,0.0,581.419616699,124.434967041
14313,53,43.8351593018,0.0,224.731384277,68.6591415405,0.0,168.003158569,E9-Site_3,178.057142857,4.45714285714,390.384490967,1168.22387695,962.166748047,635.475097656,1404.59777832,1577.72033691,13352.9794922,1325.73706055,45.8248443604,438.279693604,99.1326522827,57.2386627197,0.0,0.0,0.0,0.0,210.55607605,0.0,0.0,540.263183594,97.4822998047,0.0,70.0301742554,69.9246368408,0.0,2180.18505859,201.772064209,0.0,813.486022949,136.407440186
14315,55,43.8096046448,0.0,245.708129883,81.9913406372,0.0,146.124160767,E9-Site_3,185.692307692,232.153846154,286.956359863,1318.27441406,689.321777344,217.98890686,1545.96105957,528.342590332,12274.0703125,705.514160156,28.8569793701,159.70324707,75.3390731812,30.9898223877,0.0,0.0,0.0,55.2722434998,84.369102478,0.0,0.0,460.853149414,104.019882202,0.0,37.1217536926,49.2358016968,0.0,2791.04638672,217.693511963,0.0,916.933105469,86.1824874878
14316,56,43.4232673645,0.0,200.863265991,58.7485618591,0.0,87.3629760742,E9-Site_3,185.384615385,131.153846154,93.5247268677,992.726196289,292.901550293,94.9761352539,1298.2767334,200.137924194,3520.93212891,143.594192505,13.1851634979,101.275596619,60.5964508057,17.6901931763,0.0,0.0,7.32387208939,53.3298454285,0.0,0.0,0.0,582.509277344,76.8889389038,0.0,30.8238658905,31.1963443756,0.0,3236.51049805,196.090255737,0.0,655.166931152,44.2231178284
14317,57,44.9985542297,0.0,281.694213867,36.8017807007,0.0,106.411315918,E9-Site_3,188.5,339.833333333,270.651855469,1187.88842773,652.292602539,137.802139282,974.103027344,368.141845703,11303.3183594,471.305297852,27.9167404175,118.795921326,40.2793273926,17.1343421936,0.0,0.0,0.214694708586,57.0520935059,53.4785881042,0.0,0.0,802.926635742,213.76550293,0.0,22.9437408447,61.6925468445,0.0,3401.72314453,521.339782715,0.0,527.314758301,71.3497848511
14318,58,165.643981934,0.0,308.927734375,93.3640136719,0.0,135.361846924,E9-Site_3,190.333333333,164.777777778,79.0303115845,1538.8404541,602.546447754,62.5420188904,1720.89575195,225.938751221,634.876037598,108.705718994,65.2375869751,103.210983276,70.3065032959,26.4344367981,126.170814514,0.0,0.0,82.9715881348,0.0,0.0,0.0,234.004318237,96.5675354004,0.0,41.316078186,45.5271682739,0.0,3332.98583984,193.543792725,0.0,874.324584961,90.061416626
14320,60,55.2960281372,0.0,345.789550781,103.587219238,0.0,169.967498779,E9-Site_3,193.470588235,356.647058824,271.973693848,1489.41369629,755.999938965,219.193511963,1786.49072266,526.442382812,13105.9560547,740.625,30.2559452057,159.820709229,81.4902954102,27.7412147522,0.0,0.0,3.3376595974,120.313774109,52.0605201721,0.0,0.0,958.584106445,65.9369354248,0.0,61.9732704163,65.5351333618,0.0,3895.53686523,257.422393799,0.0,1162.27270508,109.724060059
14321,61,55.6767883301,0.0,249.208343506,59.2996101379,0.0,112.490341187,E9-Site_3,196.785714286,24.2142857143,219.541702271,938.483642578,438.896148682,46.2870178223,938.569030762,293.405548096,12098.7773438,903.612121582,16.7787322998,146.333251953,53.7083358765,16.9589538574,0.0,0.0,0.0,7.6045293808,0.0,0.0,0.0,662.440368652,65.9076080322,0.0,49.9142379761,43.9918899536,0.0,2566.15673828,247.869384766,0.0,638.78918457,88.1238327026
